outcome,treatment,female,black,hispanic,pretest,dadmiss,dadvoc,dadsome,dadcoll,mommiss,momvoc,momsome,momcoll,fincome,fincmiss,ownhome,perwhite,urban,cue80,stypc80,stwmfg80,dist2yr,dist4yr,dadpostgradhs,mompostgradhs
16,0,1,0,0,65.05,0,0,0,1,0,0,1,0,14000,0,0,87,0,4.7,10549,7.54,0,7,1,1
14,0,1,1,0,43.54,0,1,0,0,0,0,0,0,18000,0,1,50,0,5.8,10815,7.18,10,5,1,0
12,0,1,1,0,40.13,0,0,0,0,0,0,1,0,31500,0,1,50,0,5.8,10815,7.18,10,5,0,1
14,0,1,1,0,42.08,1,0,0,0,1,0,0,0,0,1,1,50,0,5.8,10815,7.18,10,5,0,0
16,0,1,0,0,52.26,0,0,0,0,0,0,0,0,22500,0,1,50,0,5.8,10815,7.18,10,5,0,0
16,0,0,0,1,49.88,0,0,0,1,0,0,0,0,18000,0,1,50,0,5.8,10815,7.18,10,5,1,0
15,0,0,1,0,58.38,1,0,0,0,0,0,0,1,9500,0,1,26,0,6.4,9279,7.35,8,4,0,1
14,0,0,1,0,43.88,0,0,0,0,1,0,0,0,9500,0,1,26,0,6.4,9279,7.35,8,4,0,0
17,0,0,0,0,61.57,0,0,0,0,1,0,0,0,9500,0,1,26,0,6.4,9279,7.35,8,4,0,0
13,0,1,1,0,36.31,1,0,0,0,0,0,0,0,3500,0,0,26,0,6.4,9279,7.35,8,4,0,0
14,0,0,1,0,46.67,1,0,0,0,0,0,0,0,31500,0,1,26,0,6.4,9279,7.35,8,4,0,0
16,0,0,0,0,62.53,1,0,0,0,1,0,0,0,9500,0,1,26,0,6.4,9279,7.35,8,4,0,0
14,0,0,1,0,54.31,0,0,0,0,0,0,0,0,9500,0,1,26,0,6.4,9279,7.35,8,4,0,0
14,0,0,1,0,61.37,0,0,0,0,0,0,0,0,22500,0,1,62,1,5.6,8977,7.33,20,3,0,0
15,0,1,1,0,51.72,0,0,0,0,0,0,0,0,14000,0,1,62,1,5.6,8977,7.33,20,3,0,0
15,0,0,0,0,42.35,0,0,0,1,0,0,0,0,14000,0,1,62,1,5.6,8977,7.33,20,3,1,0
17,0,0,1,0,44.93,0,0,0,1,1,0,0,0,31500,0,1,62,1,5.6,8977,7.33,20,3,1,0
16,0,1,0,0,54.37,0,0,0,1,0,0,0,1,31500,0,1,62,1,5.6,8977,7.33,20,3,1,1
16,0,1,0,0,47.76,0,0,0,0,0,0,0,0,14000,0,1,62,1,5.6,8977,7.33,20,3,0,0
15,0,1,0,0,63.09,0,0,0,1,0,0,1,0,31500,0,1,69,1,5.7,10815,7.18,1,3,1,1
16,0,0,0,0,60.86,0,0,0,0,0,0,0,0,22500,0,1,69,1,5.7,10815,7.18,1,3,0,0
16,0,0,0,0,56.51,0,0,0,0,0,0,1,0,31500,0,1,69,1,5.7,10815,7.18,1,3,0,1
16,0,0,0,0,52.73,0,0,0,1,0,0,0,1,22500,0,1,69,1,5.7,10815,7.18,1,3,1,1
16,0,1,0,0,65.95,0,0,0,1,0,0,0,0,14000,0,1,69,1,5.7,10815,7.18,1,3,1,0
16,0,0,0,0,55.71,1,0,0,0,0,1,0,0,9500,0,1,67,1,4.6,8977,7.33,5,5,0,1
15,0,1,0,0,62.86,0,1,0,0,0,0,1,0,31500,0,1,67,1,4.6,8977,7.33,5,5,1,1
16,0,1,0,0,56.85,0,0,0,0,0,0,0,0,18000,0,0,67,1,4.6,8977,7.33,5,5,0,0
16,0,1,0,0,48.95,0,0,0,0,0,1,0,0,22500,0,1,67,1,4.6,8977,7.33,5,5,0,1
17,0,0,0,0,61.54,1,0,0,0,0,1,0,0,18000,0,1,67,1,4.6,8977,7.33,5,5,0,1
17,0,0,0,0,63.97,0,0,0,1,0,0,0,1,62000,0,1,67,1,4.6,8977,7.33,5,5,1,1
14,0,1,0,0,56.59,0,0,0,0,0,0,0,0,0,1,1,72,0,5.3,10549,7.54,8,15,0,0
15,0,1,1,0,46.61,0,1,0,0,0,1,0,0,14000,0,1,72,0,5.3,10549,7.54,8,15,1,1
17,0,1,0,0,60.22,0,0,0,1,0,0,0,1,18000,0,1,72,0,5.3,10549,7.54,8,15,1,1
13,0,1,0,0,52.65,0,1,0,0,0,0,1,0,0,1,1,95,0,9.3,7688,7.4,12,60,1,1
15,0,0,1,0,51.2,0,0,0,0,0,0,0,0,0,1,1,95,0,9.3,7688,7.4,12,60,0,0
12,0,0,1,0,31.34,1,0,0,0,0,0,0,0,3500,0,1,62,0,5.2,8795,8.26,6,3,0,0
15,0,1,0,0,67.76,0,0,0,1,1,0,0,0,31500,0,1,62,0,5.2,8795,8.26,6,3,1,0
14,0,0,0,0,61.15,0,0,1,0,0,0,0,1,22500,0,1,62,0,5.2,8795,8.26,6,3,1,1
12,0,1,0,0,55.52,0,0,1,0,0,1,0,0,14000,0,0,62,0,5.2,8795,8.26,6,3,1,1
16,0,0,0,0,52.06,0,0,0,0,0,0,0,0,22500,0,1,93,0,5.5,7688,7.4,8,1,0,0
13,0,1,0,0,53.01,1,0,0,0,0,1,0,0,62000,0,0,93,0,5.5,7688,7.4,8,1,0,1
13,0,0,0,0,55.1,0,0,1,0,0,0,1,0,18000,0,0,93,0,5.5,7688,7.4,8,1,1,1
18,0,0,0,0,48.28,0,0,0,1,0,0,0,1,22500,0,1,93,0,5.5,7688,7.4,8,1,1,1
16,0,1,0,0,59.01,0,0,0,0,0,0,0,0,31500,0,1,60,1,5.5,7688,7.4,13,3,0,0
12,0,0,1,0,49.88,1,0,0,0,0,0,0,0,9500,0,0,60,1,5.5,7688,7.4,13,3,0,0
13,0,1,0,0,59.11,1,0,0,0,0,0,0,1,14000,0,0,60,1,5.5,7688,7.4,13,3,0,1
15,0,0,1,0,57.6,1,0,0,0,0,0,0,1,9500,0,0,60,1,5.5,7688,7.4,13,3,0,1
16,0,0,1,0,52.4,1,0,0,0,0,1,0,0,14000,0,0,60,1,5.5,7688,7.4,13,3,0,1
16,0,0,0,0,48.66,0,0,0,0,0,0,0,0,22500,0,1,60,1,5.5,7688,7.4,13,3,0,0
18,0,0,1,0,55.28,0,0,0,0,0,0,0,0,9500,0,0,60,1,5.5,7688,7.4,13,3,0,0
16,0,0,0,0,61.24,0,0,0,0,0,0,0,0,9500,0,1,88,0,6.4,8795,8.26,60,1,0,0
16,0,1,0,0,49.12,0,0,0,0,0,0,0,0,31500,0,1,88,0,6.4,8795,8.26,60,1,0,0
16,0,1,0,0,52.65,0,0,0,1,0,0,0,1,31500,0,0,80,0,3.7,7688,7.4,30,5,1,1
13,0,1,0,0,52.62,0,1,0,0,0,1,0,0,22500,0,1,80,0,3.7,7688,7.4,30,5,1,1
15,0,1,0,0,60.5,1,0,0,0,1,0,0,0,14000,0,1,80,0,3.7,7688,7.4,30,5,0,0
12,0,1,1,0,39.41,0,0,0,0,0,0,0,0,14000,0,1,99,0,12.1,8731,9.07,20,35,0,0
13,0,1,0,0,48.56,0,0,0,0,0,0,0,0,22500,0,1,99,0,12.1,8731,9.07,20,35,0,0
14,0,1,0,0,49.58,0,0,0,0,0,0,0,0,14000,0,1,99,0,12.1,8731,9.07,20,35,0,0
16,0,1,0,0,58.24,0,0,1,0,0,0,0,0,31500,0,1,98,1,5.7,8795,8.26,40,8,1,0
16,0,1,0,0,54.87,0,0,1,0,0,1,0,0,22500,0,1,98,1,5.7,8795,8.26,40,8,1,1
12,0,1,0,0,58.23,0,0,0,0,0,0,0,0,18000,0,1,100,0,9,8626,7.49,1,15,0,0
13,0,0,0,0,46.92,0,0,0,1,0,0,0,1,31500,0,1,70,0,8.9,8626,7.49,20,25,1,1
15,0,0,0,0,54.23,0,1,0,0,0,1,0,0,31500,0,1,70,0,8.9,8626,7.49,20,25,1,1
16,0,1,0,0,63.57,0,0,1,0,0,0,1,0,9500,0,1,70,0,8.9,8626,7.49,20,25,1,1
12,0,1,0,0,59.37,0,0,1,0,0,0,0,0,3500,0,1,100,0,13.4,8795,8.26,30,35,1,0
16,0,0,0,0,57.64,0,0,0,1,0,1,0,0,22500,0,1,100,0,13.4,8795,8.26,30,35,1,1
16,0,1,0,0,63.75,0,1,0,0,0,0,0,0,9500,0,1,100,0,13.4,8795,8.26,30,35,1,0
17,0,1,0,0,59.27,0,0,0,0,0,0,0,0,18000,0,1,93,0,10.8,8795,8.26,6,40,0,0
16,0,0,0,0,59.64,1,0,0,0,0,0,0,0,9500,0,1,93,0,10.8,8795,8.26,6,40,0,0
13,0,0,0,0,66.47,0,0,0,1,0,0,0,1,18000,0,1,93,0,10.8,8795,8.26,6,40,1,1
16,0,1,0,0,49.83,0,0,1,0,0,0,0,1,31500,0,1,100,0,8.5,8795,8.26,26,26,1,1
16,0,0,0,0,57.71,1,0,0,0,0,0,0,1,14000,0,0,100,0,8.5,8795,8.26,26,26,0,1
16,0,1,0,0,48.33,0,0,0,1,0,0,0,1,14000,0,0,100,0,8.5,8795,8.26,26,26,1,1
13,0,1,0,0,67,0,1,0,0,0,0,0,0,14000,0,1,99,0,14.9,8795,8.26,40,26,1,0
16,0,1,0,0,62.95,0,0,0,0,0,0,0,1,14000,0,1,99,0,14.9,8795,8.26,40,26,0,1
12,0,0,0,0,45.68,1,0,0,0,0,1,0,0,18000,0,0,55,0,6.1,8626,7.49,20,10,0,1
13,0,1,0,1,44.1,0,0,0,1,0,0,0,0,18000,0,0,96,0,13.4,8795,8.26,85,32,1,0
13,0,1,1,0,41.07,0,0,0,0,0,0,0,0,14000,0,1,96,0,13.4,8795,8.26,85,32,0,0
12,0,1,0,0,42.84,0,0,0,0,0,0,0,0,18000,0,0,96,0,13.4,8795,8.26,85,32,0,0
17,0,1,0,0,47.74,0,0,0,1,0,0,1,0,31500,0,1,75,0,9.5,7688,7.4,35,30,1,1
14,0,1,0,0,53.17,0,0,1,0,0,0,0,0,22500,0,1,75,0,9.5,7688,7.4,35,30,1,0
15,0,0,0,0,59.44,0,0,0,0,1,0,0,0,14000,0,0,75,0,9.5,7688,7.4,35,30,0,0
14,0,1,0,0,47.91,0,0,0,0,0,0,0,1,31500,0,1,75,0,9.5,7688,7.4,35,30,0,1
16,0,0,0,0,60.89,0,0,0,1,0,0,1,0,18000,0,1,75,0,9.5,7688,7.4,35,30,1,1
16,0,0,0,0,62.14,0,0,0,0,0,0,0,0,22500,0,1,70,0,11.5,8626,7.49,35,50,0,0
17,0,0,1,0,45.35,1,0,0,0,1,0,0,0,9500,0,1,70,0,11.5,8626,7.49,35,50,0,0
14,0,1,1,0,47.32,0,0,0,0,0,0,0,0,9500,0,1,70,0,11.5,8626,7.49,35,50,0,0
16,0,1,0,0,54.24,0,0,0,0,0,0,0,0,14000,0,1,98,0,9.6,8731,9.07,30,50,0,0
13,0,1,0,0,52.13,0,0,0,0,0,0,0,1,18000,0,1,98,0,9.6,8731,9.07,30,50,0,1
16,0,0,0,0,47.78,0,0,1,0,0,0,0,0,14000,0,1,96,0,9.4,8731,9.07,10,50,1,0
17,0,0,1,0,47.89,0,0,0,0,0,0,0,0,3500,0,0,80,0,7.8,8731,9.07,12,12,0,0
13,0,1,0,0,51.39,1,0,0,0,0,0,0,0,0,1,0,80,0,7.8,8731,9.07,12,12,0,0
17,0,1,0,0,52.42,0,0,0,1,0,0,0,1,22500,0,1,80,0,7.8,8731,9.07,12,12,1,1
18,0,0,0,0,63.43,0,0,0,1,0,0,0,0,31500,0,1,80,0,7.8,8731,9.07,12,12,1,0
13,0,0,1,0,48.25,0,0,0,0,0,0,0,0,18000,0,1,80,0,7.8,8731,9.07,12,12,0,0
15,0,0,1,0,41.2,0,0,0,0,0,0,1,0,0,1,1,2,1,5.9,8795,8.26,5,4,0,1
13,0,0,1,0,38.07,1,0,0,0,0,0,0,0,9500,0,0,2,1,5.9,8795,8.26,5,4,0,0
14,0,1,1,0,37.91,0,0,0,0,0,0,1,0,14000,0,1,2,1,5.9,8795,8.26,5,4,0,1
12,0,0,1,0,43.6,0,0,0,0,0,0,0,0,62000,0,0,2,1,5.9,8795,8.26,5,4,0,0
17,0,0,1,0,53.17,0,0,0,0,0,1,0,0,18000,0,1,2,1,5.9,8795,8.26,5,4,0,1
13,0,0,1,0,37.96,1,0,0,0,0,0,0,1,14000,0,1,2,1,5.9,8795,8.26,5,4,0,1
17,0,1,1,0,60.37,1,0,0,0,0,0,1,0,3500,0,0,2,1,5.9,8795,8.26,5,4,0,1
14,0,1,1,0,33.98,0,0,0,0,0,0,1,0,18000,0,1,2,1,5.9,8795,8.26,5,4,0,1
12,0,1,1,0,53.42,0,0,0,1,1,0,0,0,3500,0,0,70,1,5.7,8795,8.26,30,5,1,0
13,0,1,1,0,51.73,0,1,0,0,0,0,0,1,22500,0,1,70,1,5.7,8795,8.26,30,5,1,1
12,0,0,1,0,49.15,0,0,0,0,1,0,0,0,9500,0,1,70,1,5.7,8795,8.26,30,5,0,0
16,0,1,1,0,52.83,0,0,1,0,0,1,0,0,62000,0,1,70,1,5.7,8795,8.26,30,5,1,1
15,0,0,0,0,51.81,0,0,0,1,0,1,0,0,14000,0,1,70,1,5.7,8795,8.26,30,5,1,1
16,0,1,0,0,55.04,0,0,1,0,0,0,1,0,62000,0,1,60,1,7.5,8626,7.49,10,10,1,1
15,0,0,0,0,48.97,0,0,1,0,0,0,1,0,0,1,1,60,1,7.5,8626,7.49,10,10,1,1
14,0,1,1,0,35.26,0,0,0,0,0,0,0,0,18000,0,0,60,1,7.5,8626,7.49,10,10,0,0
14,0,0,0,0,49.31,0,0,0,1,0,0,0,0,31500,0,1,60,1,7.5,8626,7.49,10,10,1,0
13,0,1,0,0,59.86,0,0,0,1,0,0,1,0,62000,0,1,60,1,7.5,8626,7.49,10,10,1,1
16,0,0,1,0,38.58,1,0,0,0,0,0,0,0,3500,0,1,80,1,5.9,8795,8.26,10,12,0,0
17,0,1,1,0,38.33,1,0,0,0,0,0,0,0,3500,0,1,80,1,5.9,8795,8.26,10,12,0,0
16,0,0,1,0,36.89,0,0,0,0,0,0,0,0,22500,0,1,80,1,5.9,8795,8.26,10,12,0,0
16,0,0,0,0,61.84,0,0,0,1,0,0,1,0,22500,0,1,80,1,5.9,8795,8.26,10,12,1,1
16,0,1,0,0,52.51,0,1,0,0,0,1,0,0,18000,0,1,68,0,9,8626,7.49,7,12,1,1
13,0,0,1,0,49.83,0,0,0,0,0,0,0,0,14000,0,1,69,0,6.9,8795,8.26,26,33,0,0
16,0,1,0,0,46.7,0,0,0,0,0,0,0,0,3500,0,1,69,0,6.9,8795,8.26,26,33,0,0
15,0,1,1,0,34.7,0,0,0,0,0,0,0,0,3500,0,1,69,0,6.9,8795,8.26,26,33,0,0
13,0,1,1,0,42.83,1,0,0,0,0,0,0,0,9500,0,0,65,0,8,7688,7.4,0,0,0,0
14,0,0,1,0,36.59,0,0,0,0,0,0,0,0,14000,0,0,65,0,8,7688,7.4,0,0,0,0
13,0,0,1,0,39.15,0,0,0,0,0,0,0,0,14000,0,0,65,0,8,7688,7.4,0,0,0,0
16,0,1,0,0,52.99,0,0,0,1,0,0,0,0,22500,0,1,65,0,8,7688,7.4,0,0,1,0
16,0,1,1,0,44.62,0,0,0,0,0,0,0,0,3500,0,1,40,0,9.7,8626,7.49,26,70,0,0
16,0,1,1,0,41.99,0,0,0,0,0,0,0,0,3500,0,1,40,0,9.7,8626,7.49,26,70,0,0
16,0,1,1,0,39.76,1,0,0,0,1,0,0,0,3500,0,1,40,0,9.7,8626,7.49,26,70,0,0
16,0,0,1,0,51.44,1,0,0,0,0,0,0,0,9500,0,1,40,0,9.7,8626,7.49,26,70,0,0
16,0,1,1,0,32.72,0,0,0,0,0,0,0,0,3500,0,0,40,0,9.7,8626,7.49,26,70,0,0
15,0,1,1,0,41.4,1,0,0,0,0,0,0,0,3500,0,1,40,0,9.7,8626,7.49,26,70,0,0
15,0,1,1,0,37.42,0,0,0,0,0,0,0,1,22500,0,1,54,0,5.9,7688,7.4,50,5,0,1
16,0,1,1,0,36.53,1,0,0,0,0,0,0,0,14000,0,1,30,1,7.5,8626,7.49,7,6,0,0
15,0,0,1,0,54.4,0,0,0,0,0,0,0,0,3500,0,1,30,1,7.5,8626,7.49,7,6,0,0
14,0,1,1,0,41.23,1,0,0,0,1,0,0,0,3500,0,0,30,1,7.5,8626,7.49,7,6,0,0
16,0,1,1,0,47.31,0,0,0,0,0,0,0,0,14000,0,1,10,0,6,7688,7.4,30,70,0,0
16,0,1,1,0,44.39,0,0,0,0,0,0,1,0,9500,0,1,10,0,6,7688,7.4,30,70,0,1
14,0,1,1,0,39.87,0,0,0,0,0,0,0,0,3500,0,1,10,0,6,7688,7.4,30,70,0,0
16,0,1,0,0,53.51,0,0,0,0,0,0,0,0,22500,0,0,98,0,12.5,8731,9.07,30,90,0,0
12,0,0,0,0,36.53,0,0,0,1,0,0,0,1,62000,0,1,98,0,12.5,8731,9.07,30,90,1,1
16,0,1,0,0,44.95,0,0,1,0,0,0,1,0,31500,0,1,100,0,10.3,8626,7.49,30,25,1,1
17,0,1,0,0,47.52,0,0,0,0,0,1,0,0,18000,0,1,100,0,10.3,8626,7.49,30,25,0,1
17,0,0,0,0,63.71,0,0,0,0,0,0,0,0,14000,0,1,100,0,10.3,8626,7.49,30,25,0,0
13,0,1,0,0,51.66,0,0,0,0,0,0,0,0,18000,0,0,100,0,10.3,8626,7.49,30,25,0,0
12,0,0,0,0,43.56,0,0,0,1,0,1,0,0,22500,0,0,75,0,8.4,8795,8.26,25,45,1,1
16,0,1,0,0,52.19,0,1,0,0,1,0,0,0,22500,0,1,75,0,8.4,8795,8.26,25,45,1,0
13,0,0,0,0,48.62,0,0,1,0,0,1,0,0,22500,0,1,75,0,8.4,8795,8.26,25,45,1,1
17,0,1,0,0,64.79,0,0,0,1,0,0,0,1,18000,0,1,75,0,8.4,8795,8.26,25,45,1,1
16,0,1,1,0,48.21,1,0,0,0,0,0,0,1,9500,0,1,75,0,8.4,8795,8.26,25,45,0,1
12,0,1,1,0,39.93,1,0,0,0,0,0,1,0,18000,0,1,75,0,8.4,8795,8.26,25,45,0,1
12,0,0,0,0,57.92,0,0,0,0,0,0,0,0,14000,0,1,99,0,10.2,8795,8.26,45,45,0,0
16,0,1,1,0,48.63,0,0,0,0,0,1,0,0,14000,0,0,0,1,5.5,7688,7.4,10,5,0,1
15,0,1,1,0,44.91,1,0,0,0,0,0,0,1,14000,0,1,0,1,5.5,7688,7.4,10,5,0,1
12,0,1,1,0,36.97,0,0,0,0,0,0,0,0,9500,0,0,0,1,5.5,7688,7.4,10,5,0,0
14,0,1,1,0,51.41,1,0,0,0,0,0,0,0,9500,0,0,0,1,5.5,7688,7.4,10,5,0,0
13,0,0,0,0,47.01,0,0,0,0,0,0,0,0,9500,0,1,100,0,11.2,8731,9.07,20,60,0,0
13,0,0,0,0,60.63,0,0,0,0,0,0,0,0,31500,0,1,96,0,7.2,8795,8.26,22,35,0,0
16,0,1,0,0,54.64,0,0,0,1,0,0,1,0,62000,0,0,88,0,5.9,8795,8.26,10,10,1,1
12,0,0,0,0,50.15,0,0,0,0,0,0,0,0,18000,0,1,88,0,5.9,8795,8.26,10,10,0,0
12,0,0,0,0,53.94,0,0,1,0,0,0,0,1,31500,0,0,88,0,5.9,8795,8.26,10,10,1,1
13,0,1,0,0,54.43,0,0,1,0,0,0,0,1,22500,0,1,96,0,6,10497,368.36,45,25,1,1
14,0,1,0,0,57,0,0,1,0,0,0,0,0,3500,0,1,96,0,6,10497,368.36,45,25,1,0
17,0,1,0,0,59.66,0,0,0,0,0,0,0,0,18000,0,1,96,0,6,10497,368.36,45,25,0,0
12,0,0,0,0,31.05,0,0,0,0,0,0,0,0,31500,0,1,96,0,6,10497,368.36,45,25,0,0
14,0,1,0,0,58.63,0,0,1,0,1,0,0,0,18000,0,1,96,0,6,10497,368.36,45,25,1,0
12,0,0,0,0,53.46,0,0,0,0,0,0,1,0,22500,0,1,86,0,3.5,10497,368.36,10,10,0,1
13,0,1,0,0,59.04,0,1,0,0,0,0,0,0,0,1,1,86,0,3.5,10497,368.36,10,10,1,0
16,0,0,0,0,46.96,0,0,0,0,0,0,0,0,62000,0,1,86,0,3.5,10497,368.36,10,10,0,0
14,0,1,1,0,55.82,0,0,1,0,0,0,0,0,9500,0,0,77,0,6.3,9776,9.9,5,8,1,0
16,0,1,0,0,57.12,0,0,1,0,0,0,0,0,14000,0,1,77,0,6.3,9776,9.9,5,8,1,0
16,0,0,0,1,62.92,0,0,1,0,0,0,0,0,14000,0,0,77,0,6.3,9776,9.9,5,8,1,0
14,0,1,0,0,59.28,0,1,0,0,0,0,0,0,31500,0,1,77,0,6.3,9776,9.9,5,8,1,0
17,0,1,1,0,52.94,0,0,1,0,0,0,0,0,18000,0,0,77,0,6.3,9776,9.9,5,8,1,0
16,0,1,0,0,56.86,0,0,0,1,0,1,0,0,22500,0,1,78,1,5.4,8189,6.59,3,15,1,1
16,0,1,1,0,57.66,0,0,0,0,0,0,0,1,18000,0,0,78,1,5.4,8189,6.59,3,15,0,1
14,0,1,0,0,58.67,0,0,0,0,0,0,0,0,9500,0,1,78,1,5.4,8189,6.59,3,15,0,0
13,0,1,0,0,53.99,0,0,0,0,0,0,0,0,14000,0,1,78,1,5.4,8189,6.59,3,15,0,0
15,0,0,0,0,65.95,0,1,0,0,0,1,0,0,18000,0,1,78,1,5.4,8189,6.59,3,15,1,1
15,0,1,0,0,56.11,0,0,0,0,0,0,0,0,22500,0,1,80,0,8.1,9776,9.9,7,7,0,0
14,0,0,0,1,45.21,0,0,0,0,0,0,0,0,3500,0,1,80,0,8.1,9776,9.9,7,7,0,0
13,0,0,1,0,34.24,0,0,0,0,0,0,0,0,22500,0,1,80,0,8.1,9776,9.9,7,7,0,0
16,0,1,1,0,47.16,0,0,0,0,0,0,0,0,0,1,1,80,0,8.1,9776,9.9,7,7,0,0
15,0,0,1,0,43,0,0,0,0,0,0,0,0,3500,0,1,80,0,8.1,9776,9.9,7,7,0,0
15,0,0,1,0,45.11,0,0,0,0,0,0,0,0,3500,0,1,80,0,8.1,9776,9.9,7,7,0,0
12,0,0,0,0,52.2,0,0,0,0,1,0,0,0,9500,0,0,88,0,6,10497,368.36,17,32,0,0
17,0,1,1,0,60.01,0,0,0,1,0,0,0,1,31500,0,1,0,0,8.5,9776,9.9,80,40,1,1
16,0,1,1,0,48.21,0,1,0,0,1,0,0,0,31500,0,1,0,0,8.5,9776,9.9,80,40,1,0
15,0,0,1,0,40.99,1,0,0,0,0,0,0,0,14000,0,1,0,0,8.5,9776,9.9,80,40,0,0
16,0,1,1,0,42.64,0,0,0,0,0,0,0,0,9500,0,1,0,0,8.5,9776,9.9,80,40,0,0
16,0,1,1,0,35.43,0,0,0,0,0,0,0,0,14000,0,1,0,0,8.5,9776,9.9,80,40,0,0
16,0,1,1,0,44.16,0,0,0,0,0,0,0,0,9500,0,0,0,0,8.5,9776,9.9,80,40,0,0
14,0,1,1,0,37.91,1,0,0,0,0,0,0,0,9500,0,1,61,0,8.4,10497,368.36,3,100,0,0
12,0,1,1,0,46.74,1,0,0,0,0,1,0,0,9500,0,1,61,0,8.4,10497,368.36,3,100,0,1
12,0,0,1,0,42.24,1,0,0,0,0,0,0,0,14000,0,1,61,0,8.4,10497,368.36,3,100,0,0
16,0,1,1,0,42.68,1,0,0,0,0,1,0,0,3500,0,1,61,0,8.4,10497,368.36,3,100,0,1
12,0,1,0,0,46.13,0,0,0,0,0,0,0,0,31500,0,1,61,0,8.4,10497,368.36,3,100,0,0
15,0,0,0,0,60.6,0,0,0,0,0,0,0,0,14000,0,1,98,0,4.9,10497,368.36,30,25,0,0
12,0,1,1,0,35.12,1,0,0,0,0,0,0,0,3500,0,0,58,0,6.9,9776,9.9,65,1,0,0
15,0,0,1,0,39.23,1,0,0,0,1,0,0,0,31500,0,0,58,0,6.9,9776,9.9,65,1,0,0
12,0,1,1,0,37.42,1,0,0,0,1,0,0,0,3500,0,0,58,0,6.9,9776,9.9,65,1,0,0
13,0,0,0,0,54.43,0,0,0,0,0,0,0,0,18000,0,1,58,0,6.9,9776,9.9,65,1,0,0
14,0,0,0,0,44.24,0,1,0,0,0,0,0,0,22500,0,1,58,0,6.9,9776,9.9,65,1,1,0
12,0,1,0,0,47.4,0,0,1,0,0,0,0,0,0,1,1,58,0,6.9,9776,9.9,65,1,1,0
14,0,0,1,0,48.61,1,0,0,0,1,0,0,0,0,1,1,58,0,6.9,9776,9.9,65,1,0,0
12,0,1,1,0,38.5,0,1,0,0,0,0,1,0,22500,0,1,58,0,6.9,9776,9.9,65,1,1,1
16,0,1,0,0,46.32,0,0,0,1,0,0,0,1,14000,0,1,58,0,6.9,9776,9.9,65,1,1,1
16,0,1,1,0,50.61,1,0,0,0,0,0,0,0,3500,0,1,58,0,6.9,9776,9.9,65,1,0,0
15,0,1,1,0,33.72,1,0,0,0,0,0,0,0,18000,0,1,58,0,6.9,9776,9.9,65,1,0,0
15,0,1,1,0,40.93,1,0,0,0,0,0,1,0,18000,0,1,58,0,6.9,9776,9.9,65,1,0,1
14,0,1,1,0,38.07,0,0,0,0,0,0,1,0,14000,0,1,58,0,6.9,9776,9.9,65,1,0,1
15,0,0,1,0,43.18,0,1,0,0,0,0,0,1,18000,0,1,22,0,7.8,10497,368.36,60,11,1,1
18,0,0,0,0,52.58,0,0,0,0,0,0,0,0,9500,0,0,22,0,7.8,10497,368.36,60,11,0,0
16,0,0,0,0,59.4,0,0,0,1,0,0,1,0,62000,0,1,22,0,7.8,10497,368.36,60,11,1,1
16,0,1,0,0,43.93,0,0,0,0,0,0,0,0,22500,0,1,22,0,7.8,10497,368.36,60,11,0,0
12,0,1,0,0,43.98,0,0,0,0,0,0,1,0,18000,0,0,92,0,4.2,10497,368.36,30,40,0,1
13,0,0,0,0,44.02,0,1,0,0,0,0,0,0,9500,0,0,92,0,4.2,10497,368.36,30,40,1,0
14,0,1,0,1,51.02,1,0,0,0,0,0,1,0,3500,0,1,92,0,4.2,10497,368.36,30,40,0,1
13,0,0,1,0,35.7,0,0,0,0,0,1,0,0,14000,0,1,10,0,7.9,8189,6.59,35,80,0,1
13,0,1,1,0,41.85,0,0,0,0,1,0,0,0,0,1,1,10,0,7.9,8189,6.59,35,80,0,0
13,0,0,1,0,41.74,1,0,0,0,1,0,0,0,3500,0,1,10,0,7.9,8189,6.59,35,80,0,0
12,0,1,1,0,48.8,1,0,0,0,0,0,0,0,3500,0,0,10,0,7.9,8189,6.59,35,80,0,0
13,0,0,0,0,41.69,0,0,0,0,0,0,0,0,62000,0,1,88,0,4.5,10497,368.36,65,27,0,0
15,0,1,0,0,57.44,0,0,0,0,0,0,0,0,31500,0,1,88,0,4.5,10497,368.36,65,27,0,0
12,0,1,0,0,52.01,0,0,0,0,0,0,0,0,14000,0,1,60,0,6.3,8189,6.59,40,2,0,0
12,0,1,0,0,51.47,0,0,0,0,0,0,0,0,62000,0,1,77,0,4.7,10497,368.36,40,40,0,0
16,0,1,0,0,63.41,0,0,0,1,1,0,0,0,9500,0,0,64,1,6,10497,368.36,60,6,1,0
16,0,0,0,0,47.56,0,0,1,0,0,0,0,0,18000,0,1,64,1,6,10497,368.36,60,6,1,0
15,0,0,1,0,50.6,0,0,0,0,0,0,0,0,9500,0,0,64,1,6,10497,368.36,60,6,0,0
18,0,1,0,0,66.31,0,0,0,1,0,0,0,1,31500,0,1,64,1,6,10497,368.36,60,6,1,1
16,0,1,1,0,38.61,1,0,0,0,1,0,0,0,62000,0,1,64,1,6,10497,368.36,60,6,0,0
15,0,1,1,0,55.32,0,0,1,0,0,0,1,0,62000,0,1,64,1,6,10497,368.36,60,6,1,1
16,0,1,1,0,46.06,1,0,0,0,1,0,0,0,9500,0,0,64,1,6,10497,368.36,60,6,0,0
